in s,C1 in V
-2.5559000E-03,-9.35547E-03
-2.5557900E-03,4.10156E-04
-2.5556800E-03,-9.35547E-03
-2.5555700E-03,4.10156E-04
-2.5554600E-03,1.01758E-02
-2.5553500E-03,1.01758E-02
-2.5552400E-03,1.01758E-02
-2.5551300E-03,5.29297E-03
-2.5550200E-03,-1.42383E-02
-2.5549100E-03,5.29297E-03
-2.5548000E-03,5.29297E-03
-2.5546900E-03,-9.35547E-03
-2.5545800E-03,1.01758E-02
-2.5544700E-03,1.99414E-02
-2.5543600E-03,4.10156E-04
-2.5542500E-03,5.29297E-03
-2.5541400E-03,2.48242E-02
-2.5540300E-03,-4.47266E-03
-2.5539200E-03,4.10156E-04
-2.5538100E-03,-4.47266E-03
-2.5537000E-03,-1.42383E-02
-2.5535900E-03,1.01758E-02
-2.5534800E-03,4.10156E-04
-2.5533700E-03,-1.91211E-02
-2.5532600E-03,-4.47266E-03
-2.5531500E-03,5.29297E-03
-2.5530400E-03,-2.40039E-02
-2.5529300E-03,1.01758E-02
-2.5528200E-03,1.50586E-02
-2.5527100E-03,-9.35547E-03
-2.5526000E-03,-1.91211E-02
-2.5524900E-03,-4.47266E-03
-2.5523800E-03,1.50586E-02
-2.5522700E-03,2.48242E-02
-2.5521600E-03,1.01758E-02
-2.5520500E-03,-4.47266E-03
-2.5519400E-03,1.50586E-02
-2.5518300E-03,4.10156E-04
-2.5517200E-03,-1.42383E-02
-2.5516100E-03,-4.47266E-03
-2.5515000E-03,5.29297E-03
-2.5513900E-03,-4.47266E-03
-2.5512800E-03,2.97070E-02
-2.5511700E-03,1.01758E-02
-2.5510600E-03,2.48242E-02
-2.5509500E-03,4.10156E-04
-2.5508400E-03,-9.35547E-03
-2.5507300E-03,2.48242E-02
-2.5506200E-03,4.10156E-04
-2.5505100E-03,-9.35547E-03
-2.5504000E-03,5.29297E-03
-2.5502900E-03,1.50586E-02
-2.5501800E-03,-4.47266E-03
-2.5500700E-03,-9.35547E-03
-2.5499600E-03,5.29297E-03
-2.5498500E-03,5.29297E-03
-2.5497400E-03,5.29297E-03
-2.5496300E-03,-1.91211E-02
-2.5495200E-03,4.10156E-04
-2.5494100E-03,1.50586E-02
-2.5493000E-03,1.01758E-02
-2.5491900E-03,1.50586E-02
-2.5490800E-03,-4.47266E-03
-2.5489700E-03,1.99414E-02
-2.5488600E-03,-1.91211E-02
-2.5487500E-03,2.48242E-02
-2.5486400E-03,5.29297E-03
-2.5485300E-03,-4.47266E-03
-2.5484200E-03,5.29297E-03
-2.5483100E-03,-9.35547E-03
-2.5482000E-03,1.99414E-02
-2.5480900E-03,1.50586E-02
-2.5479800E-03,1.50586E-02
-2.5478700E-03,5.29297E-03
-2.5477600E-03,-4.47266E-03
-2.5476500E-03,4.10156E-04
-2.5475400E-03,4.10156E-04
-2.5474300E-03,-4.47266E-03
-2.5473200E-03,1.50586E-02
-2.5472100E-03,-4.47266E-03
-2.5471000E-03,1.99414E-02
-2.5469900E-03,5.29297E-03
-2.5468800E-03,1.99414E-02
-2.5467700E-03,1.01758E-02
-2.5466600E-03,1.01758E-02
-2.5465500E-03,-9.35547E-03
-2.5464400E-03,1.50586E-02
-2.5463300E-03,4.10156E-04
-2.5462200E-03,4.10156E-04
-2.5461100E-03,1.01758E-02
-2.5460000E-03,1.99414E-02
-2.5458900E-03,-1.91211E-02
-2.5457800E-03,5.29297E-03
-2.5456700E-03,5.29297E-03
-2.5455600E-03,5.29297E-03
-2.5454500E-03,1.50586E-02
-2.5453400E-03,-4.47266E-03
-2.5452300E-03,-4.47266E-03
-2.5451200E-03,5.29297E-03
-2.5450100E-03,5.29297E-03
-2.5449000E-03,4.10156E-04
-2.5447900E-03,5.29297E-03
-2.5446800E-03,5.29297E-03
-2.5445700E-03,2.48242E-02
-2.5444600E-03,1.50586E-02
-2.5443500E-03,1.50586E-02
-2.5442400E-03,-9.35547E-03
-2.5441300E-03,-4.47266E-03
-2.5440200E-03,5.29297E-03
-2.5439100E-03,-1.91211E-02
-2.5438000E-03,5.29297E-03
-2.5436900E-03,5.29297E-03
-2.5435800E-03,1.01758E-02
-2.5434700E-03,5.29297E-03
-2.5433600E-03,-9.35547E-03
-2.5432500E-03,5.29297E-03
-2.5431400E-03,1.99414E-02
-2.5430300E-03,5.29297E-03
-2.5429200E-03,5.29297E-03
-2.5428100E-03,4.10156E-04
-2.5427000E-03,1.01758E-02
-2.5425900E-03,1.01758E-02
-2.5424800E-03,5.29297E-03
-2.5423700E-03,5.29297E-03
-2.5422600E-03,4.10156E-04
-2.5421500E-03,5.29297E-03
-2.5420400E-03,-9.35547E-03
-2.5419300E-03,-4.47266E-03
-2.5418200E-03,5.29297E-03
-2.5417100E-03,-1.42383E-02
-2.5416000E-03,1.01758E-02
-2.5414900E-03,1.01758E-02
-2.5413800E-03,1.01758E-02
-2.5412700E-03,1.50586E-02
-2.5411600E-03,2.97070E-02
-2.5410500E-03,-1.42383E-02
-2.5409400E-03,5.29297E-03
-2.5408300E-03,-9.35547E-03
-2.5407200E-03,-4.47266E-03
-2.5406100E-03,1.01758E-02
-2.5405000E-03,-4.47266E-03
-2.5403900E-03,4.10156E-04
-2.5402800E-03,-4.47266E-03
-2.5401700E-03,5.29297E-03
-2.5400600E-03,5.29297E-03
-2.5399500E-03,1.01758E-02
-2.5398400E-03,-4.47266E-03
-2.5397300E-03,1.50586E-02
-2.5396200E-03,-1.91211E-02
-2.5395100E-03,2.48242E-02
-2.5394000E-03,1.01758E-02
-2.5392900E-03,2.97070E-02
-2.5391800E-03,1.50586E-02
-2.5390700E-03,-9.35547E-03
-2.5389600E-03,4.10156E-04
-2.5388500E-03,1.01758E-02
-2.5387400E-03,4.10156E-04
-2.5386300E-03,1.99414E-02
-2.5385200E-03,4.10156E-04
-2.5384100E-03,1.99414E-02
-2.5383000E-03,4.10156E-04
-2.5381900E-03,5.29297E-03
-2.5380800E-03,5.29297E-03
-2.5379700E-03,1.50586E-02
-2.5378600E-03,-9.35547E-03
-2.5377500E-03,5.29297E-03
-2.5376400E-03,5.29297E-03
-2.5375300E-03,1.01758E-02
-2.5374200E-03,1.01758E-02
-2.5373100E-03,5.29297E-03
-2.5372000E-03,-1.42383E-02
-2.5370900E-03,5.29297E-03
-2.5369800E-03,4.10156E-04
-2.5368700E-03,-1.91211E-02
-2.5367600E-03,-9.35547E-03
-2.5366500E-03,1.99414E-02
-2.5365400E-03,5.29297E-03
-2.5364300E-03,2.97070E-02
-2.5363200E-03,1.01758E-02
-2.5362100E-03,1.01758E-02
-2.5361000E-03,-9.35547E-03
-2.5359900E-03,4.10156E-04
-2.5358800E-03,5.29297E-03
-2.5357700E-03,5.29297E-03
-2.5356600E-03,-4.47266E-03
-2.5355500E-03,5.29297E-03
-2.5354400E-03,-1.42383E-02
-2.5353300E-03,-4.47266E-03
-2.5352200E-03,-9.35547E-03
-2.5351100E-03,1.01758E-02
-2.5350000E-03,1.50586E-02
-2.5348900E-03,1.99414E-02
-2.5347800E-03,-9.35547E-03
-2.5346700E-03,-4.47266E-03
-2.5345600E-03,1.01758E-02
-2.5344500E-03,1.01758E-02
-2.5343400E-03,4.10156E-04
-2.5342300E-03,4.10156E-04
-2.5341200E-03,5.29297E-03
-2.5340100E-03,5.29297E-03
-2.5339000E-03,4.10156E-04
-2.5337900E-03,-4.47266E-03
-2.5336800E-03,-3.37695E-02
-2.5335700E-03,-4.47266E-03
-2.5334600E-03,1.01758E-02
-2.5333500E-03,-4.47266E-03
-2.5332400E-03,-1.91211E-02
-2.5331300E-03,2.48242E-02
-2.5330200E-03,5.29297E-03
-2.5329100E-03,5.29297E-03
-2.5328000E-03,3.45898E-02
-2.5326900E-03,-2.40039E-02
-2.5325800E-03,1.01758E-02
-2.5324700E-03,4.10156E-04
-2.5323600E-03,2.48242E-02
-2.5322500E-03,2.48242E-02
-2.5321400E-03,-1.42383E-02
-2.5320300E-03,1.50586E-02
-2.5319200E-03,1.01758E-02
-2.5318100E-03,1.50586E-02
-2.5317000E-03,4.10156E-04
-2.5315900E-03,1.01758E-02
-2.5314800E-03,1.01758E-02
-2.5313700E-03,4.10156E-04
-2.5312600E-03,5.29297E-03
-2.5311500E-03,-4.47266E-03
-2.5310400E-03,1.99414E-02
-2.5309300E-03,-9.35547E-03
-2.5308200E-03,1.99414E-02
-2.5307100E-03,-9.35547E-03
-2.5306000E-03,5.29297E-03
-2.5304900E-03,4.10156E-04
-2.5303800E-03,5.29297E-03
-2.5302700E-03,1.01758E-02
-2.5301600E-03,1.01758E-02
-2.5300500E-03,1.50586E-02
-2.5299400E-03,1.99414E-02
-2.5298300E-03,1.99414E-02
-2.5297200E-03,-4.47266E-03
-2.5296100E-03,1.50586E-02
-2.5295000E-03,1.99414E-02
-2.5293900E-03,-4.47266E-03
-2.5292800E-03,-4.47266E-03
-2.5291700E-03,1.50586E-02
-2.5290600E-03,1.01758E-02
-2.5289500E-03,-9.35547E-03
-2.5288400E-03,1.01758E-02
-2.5287300E-03,-4.47266E-03
-2.5286200E-03,1.50586E-02
-2.5285100E-03,-4.47266E-03
-2.5284000E-03,2.48242E-02
-2.5282900E-03,1.50586E-02
-2.5281800E-03,2.48242E-02
-2.5280700E-03,2.97070E-02
-2.5279600E-03,5.29297E-03
-2.5278500E-03,-2.40039E-02
-2.5277400E-03,1.50586E-02
-2.5276300E-03,2.48242E-02
-2.5275200E-03,1.99414E-02
-2.5274100E-03,1.50586E-02
-2.5273000E-03,1.01758E-02
-2.5271900E-03,1.99414E-02
-2.5270800E-03,1.50586E-02
-2.5269700E-03,4.10156E-04
-2.5268600E-03,4.10156E-04
-2.5267500E-03,-4.47266E-03
-2.5266400E-03,-9.35547E-03
-2.5265300E-03,2.48242E-02
-2.5264200E-03,1.50586E-02
-2.5263100E-03,1.99414E-02
-2.5262000E-03,-2.40039E-02
-2.5260900E-03,1.50586E-02
-2.5259800E-03,5.29297E-03
-2.5258700E-03,4.10156E-04
-2.5257600E-03,4.10156E-04
-2.5256500E-03,1.50586E-02
-2.5255400E-03,1.50586E-02
-2.5254300E-03,5.29297E-03
-2.5253200E-03,1.50586E-02
-2.5252100E-03,4.10156E-04
-2.5251000E-03,1.50586E-02
-2.5249900E-03,-4.47266E-03
-2.5248800E-03,1.99414E-02
-2.5247700E-03,1.50586E-02
-2.5246600E-03,-1.91211E-02
-2.5245500E-03,5.29297E-03
-2.5244400E-03,1.01758E-02
-2.5243300E-03,1.01758E-02
-2.5242200E-03,1.50586E-02
-2.5241100E-03,1.01758E-02
-2.5240000E-03,-1.91211E-02
-2.5238900E-03,-4.47266E-03
-2.5237800E-03,1.01758E-02
-2.5236700E-03,5.29297E-03
-2.5235600E-03,-9.35547E-03
-2.5234500E-03,1.99414E-02
-2.5233400E-03,1.50586E-02
-2.5232300E-03,1.01758E-02
-2.5231200E-03,4.10156E-04
-2.5230100E-03,1.50586E-02
-2.5229000E-03,1.01758E-02
-2.5227900E-03,-4.47266E-03
-2.5226800E-03,-9.35547E-03
-2.5225700E-03,1.50586E-02
-2.5224600E-03,1.99414E-02
-2.5223500E-03,-1.91211E-02
-2.5222400E-03,-4.47266E-03
-2.5221300E-03,1.99414E-02
-2.5220200E-03,1.50586E-02
-2.5219100E-03,1.50586E-02
-2.5218000E-03,-1.91211E-02
-2.5216900E-03,-2.40039E-02
-2.5215800E-03,4.10156E-04
-2.5214700E-03,2.48242E-02
-2.5213600E-03,-9.35547E-03
-2.5212500E-03,4.10156E-04
-2.5211400E-03,1.01758E-02
-2.5210300E-03,5.29297E-03
-2.5209200E-03,-1.42383E-02
-2.5208100E-03,-1.91211E-02
-2.5207000E-03,4.10156E-04
-2.5205900E-03,-4.47266E-03
-2.5204800E-03,-4.47266E-03
-2.5203700E-03,1.01758E-02
-2.5202600E-03,4.10156E-04
-2.5201500E-03,-1.42383E-02
-2.5200400E-03,5.29297E-03
-2.5199300E-03,1.50586E-02
-2.5198200E-03,-9.35547E-03
-2.5197100E-03,4.10156E-04
-2.5196000E-03,-4.47266E-03
-2.5194900E-03,-1.91211E-02
-2.5193800E-03,1.01758E-02
-2.5192700E-03,-9.35547E-03
-2.5191600E-03,1.50586E-02
-2.5190500E-03,1.99414E-02
-2.5189400E-03,-1.42383E-02
-2.5188300E-03,4.10156E-04
-2.5187200E-03,-1.42383E-02
-2.5186100E-03,5.29297E-03
-2.5185000E-03,5.29297E-03
-2.5183900E-03,4.10156E-04
-2.5182800E-03,-4.47266E-03
-2.5181700E-03,1.01758E-02
-2.5180600E-03,1.01758E-02
-2.5179500E-03,-9.35547E-03
-2.5178400E-03,4.10156E-04
-2.5177300E-03,1.50586E-02
-2.5176200E-03,4.10156E-04
-2.5175100E-03,-4.47266E-03
-2.5174000E-03,-4.47266E-03
-2.5172900E-03,-9.35547E-03
-2.5171800E-03,2.48242E-02
-2.5170700E-03,-2.40039E-02
-2.5169600E-03,5.29297E-03
-2.5168500E-03,-4.47266E-03
-2.5167400E-03,1.50586E-02
-2.5166300E-03,4.10156E-04
-2.5165200E-03,-1.42383E-02
-2.5164100E-03,1.01758E-02
-2.5163000E-03,-1.42383E-02
-2.5161900E-03,-4.47266E-03
-2.5160800E-03,1.01758E-02
-2.5159700E-03,1.99414E-02
-2.5158600E-03,-9.35547E-03
-2.5157500E-03,4.10156E-04
-2.5156400E-03,-4.47266E-03
-2.5155300E-03,1.01758E-02
-2.5154200E-03,4.10156E-04
-2.5153100E-03,4.10156E-04
-2.5152000E-03,5.29297E-03
-2.5150900E-03,5.29297E-03
-2.5149800E-03,5.29297E-03
-2.5148700E-03,4.10156E-04
-2.5147600E-03,4.10156E-04
-2.5146500E-03,4.10156E-04
-2.5145400E-03,1.01758E-02
-2.5144300E-03,-9.35547E-03
-2.5143200E-03,4.10156E-04
-2.5142100E-03,4.10156E-04
-2.5141000E-03,-1.42383E-02
-2.5139900E-03,-3.86523E-02
-2.5138800E-03,5.29297E-03
-2.5137700E-03,-1.91211E-02
-2.5136600E-03,-1.42383E-02
-2.5135500E-03,1.50586E-02
-2.5134400E-03,-3.37695E-02
-2.5133300E-03,1.99414E-02
-2.5132200E-03,1.50586E-02
-2.5131100E-03,1.99414E-02
-2.5130000E-03,5.29297E-03
-2.5128900E-03,4.10156E-04
-2.5127800E-03,-4.47266E-03
-2.5126700E-03,1.01758E-02
-2.5125600E-03,-9.35547E-03
-2.5124500E-03,1.50586E-02
-2.5123400E-03,5.29297E-03
-2.5122300E-03,1.01758E-02
-2.5121200E-03,1.01758E-02
-2.5120100E-03,1.50586E-02
-2.5119000E-03,-4.47266E-03
-2.5117900E-03,1.01758E-02
-2.5116800E-03,1.99414E-02
-2.5115700E-03,-1.91211E-02
-2.5114600E-03,1.01758E-02
-2.5113500E-03,-1.91211E-02
-2.5112400E-03,4.10156E-04
-2.5111300E-03,-4.47266E-03
-2.5110200E-03,-4.47266E-03
-2.5109100E-03,-4.47266E-03
-2.5108000E-03,1.01758E-02
-2.5106900E-03,-1.91211E-02
-2.5105800E-03,-4.47266E-03
-2.5104700E-03,5.29297E-03
-2.5103600E-03,-2.40039E-02
-2.5102500E-03,1.01758E-02
-2.5101400E-03,4.10156E-04
-2.5100300E-03,-1.91211E-02
-2.5099200E-03,-9.35547E-03
-2.5098100E-03,5.29297E-03
-2.5097000E-03,1.01758E-02
-2.5095900E-03,4.10156E-04
-2.5094800E-03,5.29297E-03
-2.5093700E-03,-1.42383E-02
-2.5092600E-03,-1.91211E-02
-2.5091500E-03,5.29297E-03
-2.5090400E-03,-1.42383E-02
-2.5089300E-03,-1.91211E-02
-2.5088200E-03,-9.35547E-03
-2.5087100E-03,1.99414E-02
-2.5086000E-03,5.29297E-03
-2.5084900E-03,1.50586E-02
-2.5083800E-03,4.10156E-04
-2.5082700E-03,4.10156E-04
-2.5081600E-03,1.01758E-02
-2.5080500E-03,-1.42383E-02
-2.5079400E-03,5.29297E-03
-2.5078300E-03,1.50586E-02
-2.5077200E-03,-1.91211E-02
-2.5076100E-03,-1.42383E-02
-2.5075000E-03,1.50586E-02
-2.5073900E-03,1.50586E-02
-2.5072800E-03,1.50586E-02
-2.5071700E-03,4.10156E-04
-2.5070600E-03,-1.91211E-02
-2.5069500E-03,1.01758E-02
-2.5068400E-03,5.29297E-03
-2.5067300E-03,4.10156E-04
-2.5066200E-03,4.10156E-04
-2.5065100E-03,4.10156E-04
-2.5064000E-03,1.01758E-02
-2.5062900E-03,5.29297E-03
-2.5061800E-03,-1.42383E-02
-2.5060700E-03,1.01758E-02
-2.5059600E-03,1.99414E-02
-2.5058500E-03,1.50586E-02
-2.5057400E-03,5.29297E-03
-2.5056300E-03,-1.91211E-02
-2.5055200E-03,1.01758E-02
-2.5054100E-03,-1.91211E-02
-2.5053000E-03,3.45898E-02
-2.5051900E-03,1.99414E-02
-2.5050800E-03,-4.47266E-03
-2.5049700E-03,-4.47266E-03
-2.5048600E-03,1.99414E-02
-2.5047500E-03,-4.47266E-03
-2.5046400E-03,5.29297E-03
-2.5045300E-03,4.10156E-04
-2.5044200E-03,-4.47266E-03
-2.5043100E-03,-4.47266E-03
-2.5042000E-03,4.10156E-04
-2.5040900E-03,4.10156E-04
-2.5039800E-03,-4.47266E-03
-2.5038700E-03,-4.47266E-03
-2.5037600E-03,-4.47266E-03
-2.5036500E-03,-9.35547E-03
-2.5035400E-03,4.10156E-04
-2.5034300E-03,-9.35547E-03
-2.5033200E-03,-9.35547E-03
-2.5032100E-03,5.29297E-03
-2.5031000E-03,-4.47266E-03
-2.5029900E-03,2.48242E-02
-2.5028800E-03,4.10156E-04
-2.5027700E-03,1.99414E-02
-2.5026600E-03,1.99414E-02
-2.5025500E-03,-9.35547E-03
-2.5024400E-03,5.29297E-03
-2.5023300E-03,1.50586E-02
-2.5022200E-03,1.01758E-02
-2.5021100E-03,-1.42383E-02
-2.5020000E-03,5.29297E-03
-2.5018900E-03,-1.42383E-02
-2.5017800E-03,5.29297E-03
-2.5016700E-03,5.29297E-03
-2.5015600E-03,1.50586E-02
-2.5014500E-03,-4.47266E-03
-2.5013400E-03,-9.35547E-03
-2.5012300E-03,-9.35547E-03
-2.5011200E-03,5.29297E-03
-2.5010100E-03,-1.42383E-02
-2.5009000E-03,1.50586E-02
-2.5007900E-03,-9.35547E-03
-2.5006800E-03,1.99414E-02
-2.5005700E-03,2.97070E-02
-2.5004600E-03,1.50586E-02
-2.5003500E-03,-9.35547E-03
-2.5002400E-03,4.10156E-04
-2.5001300E-03,2.48242E-02
-2.5000200E-03,2.48242E-02
-2.4999100E-03,4.10156E-04
-2.4998000E-03,1.50586E-02
-2.4996900E-03,5.29297E-03
-2.4995800E-03,-9.35547E-03
-2.4994700E-03,-1.42383E-02
-2.4993600E-03,1.01758E-02
-2.4992500E-03,2.48242E-02
-2.4991400E-03,2.48242E-02
-2.4990300E-03,4.10156E-04
-2.4989200E-03,1.99414E-02
-2.4988100E-03,-9.35547E-03
-2.4987000E-03,-9.35547E-03
-2.4985900E-03,2.97070E-02
-2.4984800E-03,5.29297E-03
-2.4983700E-03,-2.88867E-02
-2.4982600E-03,1.01758E-02
-2.4981500E-03,-4.47266E-03
-2.4980400E-03,5.29297E-03
-2.4979300E-03,1.99414E-02
-2.4978200E-03,4.10156E-04
-2.4977100E-03,2.48242E-02
-2.4976000E-03,4.10156E-04
-2.4974900E-03,1.01758E-02
-2.4973800E-03,4.10156E-04
-2.4972700E-03,-1.91211E-02
-2.4971600E-03,1.99414E-02
-2.4970500E-03,5.29297E-03
-2.4969400E-03,-9.35547E-03
-2.4968300E-03,2.48242E-02
-2.4967200E-03,1.50586E-02
-2.4966100E-03,4.10156E-04
-2.4965000E-03,4.10156E-04
-2.4963900E-03,-4.47266E-03
-2.4962800E-03,4.10156E-04
-2.4961700E-03,1.50586E-02
-2.4960600E-03,1.50586E-02
-2.4959500E-03,-9.35547E-03
-2.4958400E-03,5.29297E-03
-2.4957300E-03,1.01758E-02
-2.4956200E-03,1.50586E-02
-2.4955100E-03,-9.35547E-03
-2.4954000E-03,-4.47266E-03
-2.4952900E-03,1.99414E-02
-2.4951800E-03,2.48242E-02
-2.4950700E-03,5.29297E-03
-2.4949600E-03,1.99414E-02
-2.4948500E-03,1.99414E-02
-2.4947400E-03,1.99414E-02
-2.4946300E-03,5.29297E-03
-2.4945200E-03,1.01758E-02
-2.4944100E-03,4.10156E-04
-2.4943000E-03,-4.47266E-03
-2.4941900E-03,5.29297E-03
-2.4940800E-03,5.29297E-03
-2.4939700E-03,1.50586E-02
-2.4938600E-03,1.50586E-02
-2.4937500E-03,1.50586E-02
-2.4936400E-03,1.50586E-02
-2.4935300E-03,5.29297E-03
-2.4934200E-03,1.99414E-02
-2.4933100E-03,-4.47266E-03
-2.4932000E-03,5.29297E-03
-2.4930900E-03,2.48242E-02
-2.4929800E-03,1.99414E-02
-2.4928700E-03,1.50586E-02
-2.4927600E-03,5.29297E-03
-2.4926500E-03,1.50586E-02
-2.4925400E-03,-4.47266E-03
-2.4924300E-03,4.10156E-04
-2.4923200E-03,1.50586E-02
-2.4922100E-03,1.01758E-02
-2.4921000E-03,1.50586E-02
-2.4919900E-03,1.01758E-02
-2.4918800E-03,5.29297E-03
-2.4917700E-03,3.45898E-02
-2.4916600E-03,1.01758E-02
-2.4915500E-03,2.48242E-02
-2.4914400E-03,-4.47266E-03
-2.4913300E-03,3.94727E-02
-2.4912200E-03,4.10156E-04
-2.4911100E-03,1.99414E-02
-2.4910000E-03,-2.40039E-02
-2.4908900E-03,2.97070E-02
-2.4907800E-03,-1.42383E-02
-2.4906700E-03,-4.47266E-03
-2.4905600E-03,5.29297E-03
-2.4904500E-03,5.29297E-03
-2.4903400E-03,-9.35547E-03
-2.4902300E-03,-9.35547E-03
-2.4901200E-03,4.10156E-04
-2.4900100E-03,1.01758E-02
-2.4899000E-03,1.50586E-02
-2.4897900E-03,1.50586E-02
-2.4896800E-03,4.10156E-04
-2.4895700E-03,4.10156E-04
-2.4894600E-03,1.50586E-02
-2.4893500E-03,1.01758E-02
-2.4892400E-03,1.01758E-02
-2.4891300E-03,1.50586E-02
-2.4890200E-03,-4.47266E-03
-2.4889100E-03,4.10156E-04
-2.4888000E-03,1.99414E-02
-2.4886900E-03,2.97070E-02
-2.4885800E-03,-4.47266E-03
-2.4884700E-03,5.29297E-03
-2.4883600E-03,1.50586E-02
-2.4882500E-03,5.29297E-03
-2.4881400E-03,1.50586E-02
-2.4880300E-03,1.01758E-02
-2.4879200E-03,4.10156E-04
-2.4878100E-03,1.50586E-02
-2.4877000E-03,-9.35547E-03
-2.4875900E-03,5.29297E-03
-2.4874800E-03,-9.35547E-03
-2.4873700E-03,5.29297E-03
-2.4872600E-03,4.10156E-04
-2.4871500E-03,-9.35547E-03
-2.4870400E-03,4.10156E-04
-2.4869300E-03,-1.91211E-02
-2.4868200E-03,1.01758E-02
-2.4867100E-03,4.10156E-04
-2.4866000E-03,-9.35547E-03
-2.4864900E-03,4.10156E-04
-2.4863800E-03,4.10156E-04
-2.4862700E-03,2.48242E-02
-2.4861600E-03,-4.47266E-03
-2.4860500E-03,-2.40039E-02
-2.4859400E-03,3.45898E-02
-2.4858300E-03,1.99414E-02
-2.4857200E-03,-9.35547E-03
-2.4856100E-03,1.01758E-02
-2.4855000E-03,4.10156E-04
-2.4853900E-03,5.29297E-03
-2.4852800E-03,4.10156E-04
-2.4851700E-03,1.01758E-02
-2.4850600E-03,-1.42383E-02
-2.4849500E-03,5.29297E-03
-2.4848400E-03,5.29297E-03
-2.4847300E-03,1.01758E-02
-2.4846200E-03,1.01758E-02
-2.4845100E-03,-9.35547E-03
-2.4844000E-03,5.29297E-03
-2.4842900E-03,2.97070E-02
-2.4841800E-03,-4.47266E-03
-2.4840700E-03,-9.35547E-03
-2.4839600E-03,-4.47266E-03
-2.4838500E-03,2.48242E-02
-2.4837400E-03,1.99414E-02
-2.4836300E-03,1.50586E-02
-2.4835200E-03,1.01758E-02
-2.4834100E-03,1.50586E-02
-2.4833000E-03,-9.35547E-03
-2.4831900E-03,4.10156E-04
-2.4830800E-03,1.50586E-02
-2.4829700E-03,-4.47266E-03
-2.4828600E-03,-9.35547E-03
-2.4827500E-03,-1.91211E-02
-2.4826400E-03,-9.35547E-03
-2.4825300E-03,5.29297E-03
-2.4824200E-03,-4.47266E-03
-2.4823100E-03,-4.47266E-03
-2.4822000E-03,-4.47266E-03
-2.4820900E-03,1.01758E-02
-2.4819800E-03,-4.47266E-03
-2.4818700E-03,-4.47266E-03
-2.4817600E-03,2.48242E-02
-2.4816500E-03,1.01758E-02
-2.4815400E-03,4.10156E-04
-2.4814300E-03,4.10156E-04
-2.4813200E-03,5.29297E-03
-2.4812100E-03,1.01758E-02
-2.4811000E-03,1.01758E-02
-2.4809900E-03,2.48242E-02
-2.4808800E-03,-2.40039E-02
-2.4807700E-03,1.50586E-02
-2.4806600E-03,-1.91211E-02
-2.4805500E-03,1.01758E-02
-2.4804400E-03,-9.35547E-03
-2.4803300E-03,1.01758E-02
-2.4802200E-03,2.97070E-02
-2.4801100E-03,1.50586E-02
-2.4800000E-03,-1.42383E-02
-2.4798900E-03,-1.42383E-02
-2.4797800E-03,4.10156E-04
-2.4796700E-03,4.10156E-04
-2.4795600E-03,4.10156E-04
-2.4794500E-03,5.29297E-03
-2.4793400E-03,5.29297E-03
-2.4792300E-03,5.29297E-03
-2.4791200E-03,1.01758E-02
-2.4790100E-03,1.50586E-02
-2.4789000E-03,5.29297E-03
-2.4787900E-03,4.10156E-04
-2.4786800E-03,1.01758E-02
-2.4785700E-03,5.29297E-03
-2.4784600E-03,4.10156E-04
-2.4783500E-03,1.50586E-02
-2.4782400E-03,5.29297E-03
-2.4781300E-03,4.10156E-04
-2.4780200E-03,-1.91211E-02
-2.4779100E-03,-4.47266E-03
-2.4778000E-03,5.29297E-03
-2.4776900E-03,-9.35547E-03
-2.4775800E-03,1.99414E-02
-2.4774700E-03,-4.47266E-03
-2.4773600E-03,4.10156E-04
-2.4772500E-03,-1.42383E-02
-2.4771400E-03,1.99414E-02
-2.4770300E-03,1.99414E-02
-2.4769200E-03,1.01758E-02
-2.4768100E-03,-9.35547E-03
-2.4767000E-03,1.99414E-02
-2.4765900E-03,1.50586E-02
-2.4764800E-03,-9.35547E-03
-2.4763700E-03,1.50586E-02
-2.4762600E-03,-4.47266E-03
-2.4761500E-03,1.01758E-02
-2.4760400E-03,-4.47266E-03
-2.4759300E-03,-4.47266E-03
-2.4758200E-03,5.29297E-03
-2.4757100E-03,1.50586E-02
-2.4756000E-03,4.10156E-04
-2.4754900E-03,-9.35547E-03
-2.4753800E-03,5.29297E-03
-2.4752700E-03,-1.42383E-02
-2.4751600E-03,4.10156E-04
-2.4750500E-03,5.29297E-03
-2.4749400E-03,-1.42383E-02
-2.4748300E-03,-9.35547E-03
-2.4747200E-03,4.10156E-04
-2.4746100E-03,1.50586E-02
-2.4745000E-03,-4.47266E-03
-2.4743900E-03,3.45898E-02
-2.4742800E-03,4.10156E-04
-2.4741700E-03,1.01758E-02
-2.4740600E-03,4.10156E-04
-2.4739500E-03,1.01758E-02
-2.4738400E-03,-4.47266E-03
-2.4737300E-03,5.29297E-03
-2.4736200E-03,1.99414E-02
-2.4735100E-03,-1.42383E-02
-2.4734000E-03,4.10156E-04
-2.4732900E-03,1.01758E-02
-2.4731800E-03,1.99414E-02
-2.4730700E-03,-4.47266E-03
-2.4729600E-03,4.10156E-04
-2.4728500E-03,-9.35547E-03
-2.4727400E-03,-1.42383E-02
-2.4726300E-03,1.50586E-02
-2.4725200E-03,1.50586E-02
-2.4724100E-03,2.97070E-02
-2.4723000E-03,-1.42383E-02
-2.4721900E-03,5.29297E-03
-2.4720800E-03,-4.47266E-03
-2.4719700E-03,5.29297E-03
